,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,NOTEBOOK
29,Pontia_occidentalis,Corfu_WA,30,M,CTL,2.5,0.81,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
30,Pontia_occidentalis,Corfu_WA,31,M,CUT,2,0.62,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
31,Pontia_occidentalis,Corfu_WA,32,F,CTL,2.5,1.07,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
32,Pontia_occidentalis,Corfu_WA,33,M,CUT,2,0.7,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
33,Pontia_occidentalis,Corfu_WA,34,M,CTL,2.5,0.8,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
34,Pontia_occidentalis,Corfu_WA,35,M,CUT,2,0.92,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
35,Pontia_occidentalis,Corfu_WA,36,M,CTL,2.4,0.78,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
36,Pontia_occidentalis,Corfu_WA,37,F,CUT,2.1,1.03,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
37,Pontia_occidentalis,Corfu_WA,38,M,CTL,2.3,0.68,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
38,Pontia_occidentalis,Corfu_WA,39,M,CUT,2.1,0.65,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
39,Pontia_occidentalis,Corfu_WA,40,M,CTL,2.4,0.95,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
40,Pontia_occidentalis,Corfu_WA,41,M,CUT,2.1,0.95,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
41,Pontia_occidentalis,Corfu_WA,42,F,CTL,2.5,1.02,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
42,Pontia_occidentalis,Corfu_WA,43,M,CUT,2.1,0.63,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
43,Pontia_occidentalis,Corfu_WA,44,M,CTL,2.6,0.93,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
44,Pontia_occidentalis,Corfu_WA,45,M,CUT,2.1,0.77,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
45,Pontia_occidentalis,Corfu_WA,46,F,CTL,2.5,0.96,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
46,Pontia_occidentalis,Corfu_WA,47,M,CUT,2.1,0.83,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
47,Pontia_occidentalis,Corfu_WA,48,F,CTL,2.6,1.13,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
48,Pontia_occidentalis,Corfu_WA,49,F,CUT,2.1,1.21,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
49,Pontia_occidentalis,Corfu_WA,50,M,CTL,2.5,0.77,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
50,Pontia_occidentalis,Corfu_WA,52,M,CTL,2.4,0.64,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
51,Pontia_occidentalis,Corfu_WA,54,M,CTL,2.5,0.82,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
52,Pontia_occidentalis,Corfu_WA,55,F,CUT,2.1,0.95,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
53,Pontia_occidentalis,Corfu_WA,56,M,CTL,2.3,0.64,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
54,Pontia_occidentalis,Corfu_WA,57,F,CUT,2.2,0.95,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
55,Pontia_occidentalis,Corfu_WA,58,F,CTL,2.7,1.12,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
56,Pontia_occidentalis,Corfu_WA,59,F,CUT,2.2,1.12,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
57,Pontia_occidentalis,Corfu_WA,60,M,CTL,2.5,0.77,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
58,Pontia_occidentalis,Corfu_WA,61,M,CUT,2.2,0.89,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
59,Pontia_occidentalis,Corfu_WA,62,F,CTL,2.5,0.96,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
60,Pontia_occidentalis,Corfu_WA,63,F,CUT,2,0.87,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
61,Pontia_occidentalis,Corfu_WA,64,F,CTL,2.5,1.1,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
62,Pontia_occidentalis,Corfu_WA,65,M,CUT,2,0.61,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
63,Pontia_occidentalis,Corfu_WA,66,M,CTL,2.6,0.79,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
64,Pontia_occidentalis,Corfu_WA,67,M,CUT,2,0.92,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
65,Pontia_occidentalis,Corfu_WA,68,M,CTL,2.5,0.72,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
66,Pontia_occidentalis,Corfu_WA,69,M,CUT,2.3,0.79,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
67,Pontia_occidentalis,Corfu_WA,70,M,CTL,2.5,0.7,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
68,Pontia_occidentalis,Corfu_WA,71,M,CUT,2.1,0.79,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
69,Pontia_occidentalis,Corfu_WA,72,F,CTL,2.5,0.94,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
70,Pontia_occidentalis,Corfu_WA,73,M,CUT,2,0.77,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
71,Pontia_occidentalis,Corfu_WA,74,M,CTL,2.5,0.87,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
72,Pontia_occidentalis,Corfu_WA,75,M,CUT,2.2,1.11,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
73,Pontia_occidentalis,Corfu_WA,76,M,CTL,2.5,0.74,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
74,Pontia_occidentalis,Corfu_WA,77,M,CUT,2,0.79,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
75,Pontia_occidentalis,Corfu_WA,78,F,CTL,2.3,0.86,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
76,Pontia_occidentalis,Corfu_WA,79,M,CUT,2.1,0.76,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
77,Pontia_occidentalis,Corfu_WA,80,M,CTL,2.4,0.77,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
78,Pontia_occidentalis,Corfu_WA,81,M,CUT,2.1,0.72,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
79,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.7,1.15,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
80,Pontia_occidentalis,Corfu_WA,83,M,CUT,2.2,0.96,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
81,Pontia_occidentalis,Corfu_WA,84,M,CTL,2.5,0.76,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
82,Pontia_occidentalis,Corfu_WA,85,M,CUT,2.1,0.7,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
83,Pontia_occidentalis,Corfu_WA,86,M,CTL,2.4,0.69,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
84,Pontia_occidentalis,Corfu_WA,87,F,CUT,2,0.81,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
85,Pontia_occidentalis,Corfu_WA,88,M,CTL,2.3,0.7,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
86,Pontia_occidentalis,Corfu_WA,89,M,CUT,2,0.6,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
87,Pontia_occidentalis,Corfu_WA,90,F,CTL,2.6,1.12,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
88,Pontia_occidentalis,Corfu_WA,91,M,CUT,2,0.77,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
89,Pontia_occidentalis,Corfu_WA,92,M,CTL,2.6,0.76,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
90,Pontia_occidentalis,Corfu_WA,93,F,CUT,2.2,1.22,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
91,Pontia_occidentalis,Corfu_WA,94,M,CTL,2.5,0.8,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
92,Pontia_occidentalis,Corfu_WA,95,M,CUT,2,0.74,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
93,Pontia_occidentalis,Corfu_WA,96,F,CTL,2.5,1.19,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
94,Pontia_occidentalis,Corfu_WA,97,M,CUT,2,0.66,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
95,Pontia_occidentalis,Corfu_WA,98,M,CTL,2.3,0.74,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
96,Pontia_occidentalis,Corfu_WA,99,F,CUT,2.2,1.06,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
97,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.3,0.85,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
98,Pontia_occidentalis,Corfu_WA,101,M,CUT,2.2,0.83,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
99,Pontia_occidentalis,Corfu_WA,102,M,CTL,2.5,0.86,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
100,Pontia_occidentalis,Corfu_WA,103,M,CUT,2.1,0.66,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
101,Pontia_occidentalis,Corfu_WA,104,M,CTL,2.2,0.61,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
102,Pontia_occidentalis,Corfu_WA,105,M,CUT,2.1,0.82,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
103,Pontia_occidentalis,Corfu_WA,106,F,CTL,2.5,0.91,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
104,Pontia_occidentalis,Corfu_WA,107,M,CUT,2.1,0.85,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
105,Pontia_occidentalis,Corfu_WA,108,F,CTL,2.3,1.13,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
106,Pontia_occidentalis,Corfu_WA,109,F,CUT,2.2,0.95,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
107,Pontia_occidentalis,Corfu_WA,110,F,CTL,2.6,1.23,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
108,Pontia_occidentalis,Corfu_WA,111,M,CUT,2.1,1.01,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
109,Pontia_occidentalis,Corfu_WA,112,M,CTL,2.5,0.97,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
110,Pontia_occidentalis,Corfu_WA,113,M,CUT,2.1,0.96,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
111,Pontia_occidentalis,Corfu_WA,114,M,CTL,2.4,0.84,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
112,Pontia_occidentalis,Corfu_WA,115,F,CUT,2,0.86,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
113,Pontia_occidentalis,Corfu_WA,116,M,CTL,2.5,0.85,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
114,Pontia_occidentalis,Corfu_WA,117,F,CUT,2,1.07,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
115,Pontia_occidentalis,Corfu_WA,118,M,CTL,2.5,0.78,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
116,Pontia_occidentalis,Corfu_WA,119,M,CUT,2.1,0.77,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
117,Pontia_occidentalis,Corfu_WA,120,M,CTL,2.4,0.73,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
118,Pontia_occidentalis,Corfu_WA,121,F,CUT,2.3,1.15,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
119,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,0.78,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
120,Pontia_occidentalis,Corfu_WA,123,M,CUT,2.1,0.55,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
121,Pontia_occidentalis,Corfu_WA,124,M,CTL,2.4,0.66,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
122,Pontia_occidentalis,Corfu_WA,125,M,CUT,2.1,0.88,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
123,Pontia_occidentalis,Corfu_WA,126,M,CTL,2.5,0.71,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
124,Pontia_occidentalis,Corfu_WA,127,F,CUT,2.1,0.93,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
125,Pontia_occidentalis,Corfu_WA,128,F,CTL,2.6,1.06,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
126,Pontia_occidentalis,Corfu_WA,129,F,CUT,2.3,1.2,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
127,Pontia_occidentalis,Corfu_WA,130,F,CTL,2.6,1.24,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
128,Pontia_occidentalis,Corfu_WA,131,M,CUT,2.2,0.89,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
129,Pontia_occidentalis,Corfu_WA,132,M,CTL,2.4,0.74,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
130,Pontia_occidentalis,Corfu_WA,133,F,CUT,2.2,0.88,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
131,Pontia_occidentalis,Corfu_WA,134,F,CTL,2.4,1.13,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
132,Pontia_occidentalis,Corfu_WA,135,M,CUT,2.1,0.78,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
133,Pontia_occidentalis,Corfu_WA,136,F,CTL,2.6,1.15,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
134,Pontia_occidentalis,Corfu_WA,137,F,CUT,2.2,1.11,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
135,Pontia_occidentalis,Corfu_WA,138,F,CTL,2.5,1.04,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
136,Pontia_occidentalis,Corfu_WA,139,M,CUT,2,0.81,1993-05-23,1,143,0,NA,NA,Corfu.CutWings.1993_1
137,Pontia_occidentalis,Corfu_WA,150,F,CTL,2.6,1.17,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
138,Pontia_occidentalis,Corfu_WA,151,F,CUT,2.2,1.13,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
139,Pontia_occidentalis,Corfu_WA,152,M,CTL,2.5,0.8,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
140,Pontia_occidentalis,Corfu_WA,153,F,CUT,2.2,0.98,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
141,Pontia_occidentalis,Corfu_WA,154,M,CTL,2.2,0.6,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
142,Pontia_occidentalis,Corfu_WA,155,M,CUT,2.1,0.77,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
143,Pontia_occidentalis,Corfu_WA,156,M,CTL,2.5,0.87,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
144,Pontia_occidentalis,Corfu_WA,157,M,CUT,2.1,0.72,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
145,Pontia_occidentalis,Corfu_WA,158,F,CTL,2.6,1.13,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
146,Pontia_occidentalis,Corfu_WA,159,M,CUT,2,0.72,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
147,Pontia_occidentalis,Corfu_WA,160,M,CTL,2.3,0.64,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
148,Pontia_occidentalis,Corfu_WA,161,F,CUT,2.2,1.3,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
149,Pontia_occidentalis,Corfu_WA,162,M,CTL,2.3,0.8,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
150,Pontia_occidentalis,Corfu_WA,163,M,CUT,2,0.78,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
151,Pontia_occidentalis,Corfu_WA,164,M,CTL,2.5,0.84,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
152,Pontia_occidentalis,Corfu_WA,165,M,CUT,2.1,0.9,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
153,Pontia_occidentalis,Corfu_WA,166,M,CTL,2.5,0.74,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
154,Pontia_occidentalis,Corfu_WA,167,M,CUT,2,0.62,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
155,Pontia_occidentalis,Corfu_WA,168,F,CTL,2.6,1.27,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
156,Pontia_occidentalis,Corfu_WA,169,F,CUT,2.2,1.01,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
157,Pontia_occidentalis,Corfu_WA,170,M,CTL,2.5,0.95,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
158,Pontia_occidentalis,Corfu_WA,171,F,CUT,2.2,1.08,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
159,Pontia_occidentalis,Corfu_WA,172,F,CTL,2.6,1.14,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
160,Pontia_occidentalis,Corfu_WA,173,F,CUT,2.3,0.95,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
161,Pontia_occidentalis,Corfu_WA,174,F,CTL,2.5,0.85,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
162,Pontia_occidentalis,Corfu_WA,175,M,CUT,2.1,0.64,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
163,Pontia_occidentalis,Corfu_WA,176,F,CTL,2.4,0.98,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
164,Pontia_occidentalis,Corfu_WA,177,F,CUT,2.1,0.71,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
165,Pontia_occidentalis,Corfu_WA,178,F,CTL,2.6,1.26,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
166,Pontia_occidentalis,Corfu_WA,179,F,CUT,2.1,1.05,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
167,Pontia_occidentalis,Corfu_WA,180,M,CTL,2.2,0.64,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
168,Pontia_occidentalis,Corfu_WA,181,M,CUT,2.1,0.75,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
169,Pontia_occidentalis,Corfu_WA,182,M,CTL,2.5,0.87,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
170,Pontia_occidentalis,Corfu_WA,183,F,CUT,2.1,1.14,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
171,Pontia_occidentalis,Corfu_WA,184,F,CTL,2.3,1,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
172,Pontia_occidentalis,Corfu_WA,185,M,CUT,2.1,0.75,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
173,Pontia_occidentalis,Corfu_WA,186,F,CTL,2.6,1.27,1993-05-24,3,144,0,NA,NA,Corfu.CutWings.1993_1
174,Pontia_occidentalis,Corfu_WA,188,F,CTL,2.5,0.84,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
175,Pontia_occidentalis,Corfu_WA,189,M,CUT,2,0.7,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
176,Pontia_occidentalis,Corfu_WA,190,M,CTL,2.5,0.84,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
177,Pontia_occidentalis,Corfu_WA,191,M,CUT,1.9,0.73,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
178,Pontia_occidentalis,Corfu_WA,192,M,CTL,2.5,0.86,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
179,Pontia_occidentalis,Corfu_WA,193,M,CUT,2,0.66,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
180,Pontia_occidentalis,Corfu_WA,194,F,CTL,2.7,1.08,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
181,Pontia_occidentalis,Corfu_WA,195,M,CUT,2.1,0.87,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
182,Pontia_occidentalis,Corfu_WA,196,F,CTL,2.6,0.9,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
183,Pontia_occidentalis,Corfu_WA,197,M,CUT,2.1,0.74,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
184,Pontia_occidentalis,Corfu_WA,198,M,CTL,2.4,0.78,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
185,Pontia_occidentalis,Corfu_WA,199,M,CUT,2.1,0.8,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
186,Pontia_occidentalis,Corfu_WA,200,F,CTL,2.6,1.13,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
187,Pontia_occidentalis,Corfu_WA,201,F,CUT,2,0.94,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
188,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.4,0.75,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
189,Pontia_occidentalis,Corfu_WA,203,M,CUT,2.2,0.78,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
190,Pontia_occidentalis,Corfu_WA,204,M,CTL,2.4,0.59,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
191,Pontia_occidentalis,Corfu_WA,205,F,CUT,2.2,1.19,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
192,Pontia_occidentalis,Corfu_WA,206,F,CTL,2.8,1.41,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
193,Pontia_occidentalis,Corfu_WA,207,F,CUT,2.2,1.1,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
194,Pontia_occidentalis,Corfu_WA,208,M,CTL,2.4,0.72,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
195,Pontia_occidentalis,Corfu_WA,209,M,CUT,2.2,0.58,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
