"","SPECIES","SITE","ID","SEX","TREAT","FWL","REL_DATE","COND_0","RECAP_DATE","NRECAP","BEH","TIME","NOTEBOOK"
"157","Pontia_occidentalis","Corfu_WA",732,"F","Y",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"158","Pontia_occidentalis","Corfu_WA",710,"M","Y",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"159","Pontia_occidentalis","Corfu_WA",654,"F","Y",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"160","Pontia_occidentalis","Corfu_WA",646,"F","Y",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"161","Pontia_occidentalis","Corfu_WA",672,"F","Y",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"162","Pontia_occidentalis","Corfu_WA",700,"F","Y",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"163","Pontia_occidentalis","Corfu_WA",686,"M","Y",2.4,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"164","Pontia_occidentalis","Corfu_WA",704,"M","Y",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"165","Pontia_occidentalis","Corfu_WA",714,"F","Y",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"166","Pontia_occidentalis","Corfu_WA",782,"F","Y",2.3,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"167","Pontia_occidentalis","Corfu_WA",784,"F","Y",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"168","Pontia_occidentalis","Corfu_WA",664,"F","Y",2.5,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"169","Pontia_occidentalis","Corfu_WA",666,"M","Y",2.3,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"170","Pontia_occidentalis","Corfu_WA",668,"F","Y",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"171","Pontia_occidentalis","Corfu_WA",694,"F","Y",2.7,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"172","Pontia_occidentalis","Corfu_WA",688,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"173","Pontia_occidentalis","Corfu_WA",656,"M","Y",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"174","Pontia_occidentalis","Corfu_WA",658,"F","Y",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"175","Pontia_occidentalis","Corfu_WA",652,"M","Y",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"176","Pontia_occidentalis","Corfu_WA",692,"F","Y",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"177","Pontia_occidentalis","Corfu_WA",706,"M","Y",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"178","Pontia_occidentalis","Corfu_WA",716,"F","Y",2.2,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"179","Pontia_occidentalis","Corfu_WA",702,"M","Y",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"180","Pontia_occidentalis","Corfu_WA",670,"M","Y",2.6,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"181","Pontia_occidentalis","Corfu_WA",730,"F","Y",2.2,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"182","Pontia_occidentalis","Corfu_WA",690,"M","Y",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"183","Pontia_occidentalis","Corfu_WA",660,"F","Y",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"184","Pontia_occidentalis","Corfu_WA",648,"M","Y",2.2,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"185","Pontia_occidentalis","Corfu_WA",726,"M","Y",2.5,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"186","Pontia_occidentalis","Corfu_WA",762,"F","Y",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"187","Pontia_occidentalis","Corfu_WA",674,"F","Y",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"188","Pontia_occidentalis","Corfu_WA",678,"M","Y",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"189","Pontia_occidentalis","Corfu_WA",676,"M","Y",2.5,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"190","Pontia_occidentalis","Corfu_WA",640,"F","Y",2.6,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"191","Pontia_occidentalis","Corfu_WA",650,"M","Y",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"192","Pontia_occidentalis","Corfu_WA",696,"F","Y",2.4,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"193","Pontia_occidentalis","Corfu_WA",662,"M","Y",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"194","Pontia_occidentalis","Corfu_WA",758,"F","Y",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"195","Pontia_occidentalis","Corfu_WA",794,"F","Y",2.6,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"196","Pontia_occidentalis","Corfu_WA",718,"M","Y",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"197","Pontia_occidentalis","Corfu_WA",712,"M","Y",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"198","Pontia_occidentalis","Corfu_WA",780,"F","Y",2.6,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"199","Pontia_occidentalis","Corfu_WA",682,"F","Y",2.6,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"200","Pontia_occidentalis","Corfu_WA",764,"M","Y",2.3,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"201","Pontia_occidentalis","Corfu_WA",756,"M","Y",2.6,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"202","Pontia_occidentalis","Corfu_WA",786,"M","Y",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"203","Pontia_occidentalis","Corfu_WA",788,"M","Y",2.4,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"204","Pontia_occidentalis","Corfu_WA",680,"M","Y",2.4,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"205","Pontia_occidentalis","Corfu_WA",642,"F","Y",2.4,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"206","Pontia_occidentalis","Corfu_WA",708,"M","Y",2,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"207","Pontia_occidentalis","Corfu_WA",752,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"208","Pontia_occidentalis","Corfu_WA",770,"F","Y",2.8,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"209","Pontia_occidentalis","Corfu_WA",768,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"210","Pontia_occidentalis","Corfu_WA",772,"F","Y",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"211","Pontia_occidentalis","Corfu_WA",684,"F","Y",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"212","Pontia_occidentalis","Corfu_WA",644,"M","Y",2.6,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"213","Pontia_occidentalis","Corfu_WA",754,"F","Y",2.2,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"214","Pontia_occidentalis","Corfu_WA",778,"F","Y",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"215","Pontia_occidentalis","Corfu_WA",766,"M","Y",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"216","Pontia_occidentalis","Corfu_WA",774,"F","Y",2.2,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"217","Pontia_occidentalis","Corfu_WA",760,"M","Y",2.7,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"218","Pontia_occidentalis","Corfu_WA",796,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"219","Pontia_occidentalis","Corfu_WA",776,"F","Y",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"220","Pontia_occidentalis","Corfu_WA",775,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"221","Pontia_occidentalis","Corfu_WA",727,"F","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"222","Pontia_occidentalis","Corfu_WA",751,"M","B",2.6,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"223","Pontia_occidentalis","Corfu_WA",765,"M","B",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"224","Pontia_occidentalis","Corfu_WA",759,"F","B",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"225","Pontia_occidentalis","Corfu_WA",755,"M","B",2.3,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"226","Pontia_occidentalis","Corfu_WA",779,"F","B",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"227","Pontia_occidentalis","Corfu_WA",673,"F","B",2.4,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"228","Pontia_occidentalis","Corfu_WA",769,"F","B",2.6,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"229","Pontia_occidentalis","Corfu_WA",719,"M","B",2.6,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"230","Pontia_occidentalis","Corfu_WA",693,"F","B",2.6,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"231","Pontia_occidentalis","Corfu_WA",753,"F","B",2.1,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"232","Pontia_occidentalis","Corfu_WA",757,"M","B",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"233","Pontia_occidentalis","Corfu_WA",763,"F","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"234","Pontia_occidentalis","Corfu_WA",761,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"235","Pontia_occidentalis","Corfu_WA",767,"F","B",2.6,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"236","Pontia_occidentalis","Corfu_WA",745,"F","B",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"237","Pontia_occidentalis","Corfu_WA",777,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"238","Pontia_occidentalis","Corfu_WA",749,"M","B",2.7,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"239","Pontia_occidentalis","Corfu_WA",733,"F","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"240","Pontia_occidentalis","Corfu_WA",771,"M","B",2.5,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"241","Pontia_occidentalis","Corfu_WA",743,"M","B",2.5,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"242","Pontia_occidentalis","Corfu_WA",699,"M","B",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"243","Pontia_occidentalis","Corfu_WA",737,"F","B",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"244","Pontia_occidentalis","Corfu_WA",725,"F","B",2.3,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"245","Pontia_occidentalis","Corfu_WA",739,"F","B",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"246","Pontia_occidentalis","Corfu_WA",701,"F","B",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"247","Pontia_occidentalis","Corfu_WA",707,"F","B",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"248","Pontia_occidentalis","Corfu_WA",731,"F","B",2.5,1993-07-09,"2 crumpled wing","190",0,NA,NA,"Corfu.BY.1993_2"
"249","Pontia_occidentalis","Corfu_WA",695,"M","B",2.4,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"250","Pontia_occidentalis","Corfu_WA",715,"M","B",2.5,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"251","Pontia_occidentalis","Corfu_WA",681,"F","B",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"252","Pontia_occidentalis","Corfu_WA",713,"F","B",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"253","Pontia_occidentalis","Corfu_WA",723,"M","B",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"254","Pontia_occidentalis","Corfu_WA",711,"F","B",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"255","Pontia_occidentalis","Corfu_WA",793,"F","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"256","Pontia_occidentalis","Corfu_WA",781,"F","B",2.6,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"257","Pontia_occidentalis","Corfu_WA",679,"M","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"258","Pontia_occidentalis","Corfu_WA",691,"F","B",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"259","Pontia_occidentalis","Corfu_WA",665,"F","B",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"260","Pontia_occidentalis","Corfu_WA",687,"M","B",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"261","Pontia_occidentalis","Corfu_WA",717,"M","B",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"262","Pontia_occidentalis","Corfu_WA",705,"M","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"263","Pontia_occidentalis","Corfu_WA",645,"F","B",2.6,1993-07-09,"4","190",0,NA,NA,"Corfu.BY.1993_2"
"264","Pontia_occidentalis","Corfu_WA",647,"F","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"265","Pontia_occidentalis","Corfu_WA",689,"F","B",2.4,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"266","Pontia_occidentalis","Corfu_WA",685,"M","B",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"267","Pontia_occidentalis","Corfu_WA",663,"F","B",2.5,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"268","Pontia_occidentalis","Corfu_WA",653,"F","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"269","Pontia_occidentalis","Corfu_WA",783,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"270","Pontia_occidentalis","Corfu_WA",669,"M","B",2.3,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"271","Pontia_occidentalis","Corfu_WA",799,"M","B",2.3,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"272","Pontia_occidentalis","Corfu_WA",789,"F","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"273","Pontia_occidentalis","Corfu_WA",683,"M","B",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"274","Pontia_occidentalis","Corfu_WA",667,"F","B",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"275","Pontia_occidentalis","Corfu_WA",649,"F","B",2.3,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"276","Pontia_occidentalis","Corfu_WA",657,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"277","Pontia_occidentalis","Corfu_WA",659,"F","B",2.2,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"278","Pontia_occidentalis","Corfu_WA",643,"M","B",2.4,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"279","Pontia_occidentalis","Corfu_WA",655,"M","B",2.4,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"280","Pontia_occidentalis","Corfu_WA",785,"F","B",2.3,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"281","Pontia_occidentalis","Corfu_WA",773,"M","B",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"282","Pontia_occidentalis","Corfu_WA",797,"M","B",2.4,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"283","Pontia_occidentalis","Corfu_WA",795,"F","B",2.4,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"284","Pontia_occidentalis","Corfu_WA",661,"F","B",2.5,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"285","Pontia_occidentalis","Corfu_WA",651,"F","B",2,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"286","Pontia_occidentalis","Corfu_WA",787,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"287","Pontia_occidentalis","Corfu_WA",641,"F","B",2.2,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"288","Pontia_occidentalis","Corfu_WA",675,"M","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"289","Pontia_occidentalis","Corfu_WA",697,"M","B",2.4,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"290","Pontia_occidentalis","Corfu_WA",741,"F","B",2.6,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"291","Pontia_occidentalis","Corfu_WA",709,"","",NA,1993-07-09,"","190",0,NA,NA,"Corfu.BY.1993_2"
"292","Pontia_occidentalis","Corfu_WA",703,"F","B",2.5,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"293","Pontia_occidentalis","Corfu_WA",735,"F","B",2.8,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"294","Pontia_occidentalis","Corfu_WA",729,"M","B",2.7,1993-07-09,"2","190",0,NA,NA,"Corfu.BY.1993_2"
"295","Pontia_occidentalis","Corfu_WA",721,"F","B",2.5,1993-07-09,"1","190",0,NA,NA,"Corfu.BY.1993_2"
"296","Pontia_occidentalis","Corfu_WA",747,"M","B",2.4,1993-07-09,"3","190",0,NA,NA,"Corfu.BY.1993_2"
"297","Pontia_occidentalis","Corfu_WA",810,"F","Y",2.7,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"298","Pontia_occidentalis","Corfu_WA",818,"F","Y",2.4,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"299","Pontia_occidentalis","Corfu_WA",814,"F","Y",2.6,1993-07-10,"3","191",0,NA,NA,"Corfu.BY.1993_2"
"300","Pontia_occidentalis","Corfu_WA",812,"F","Y",2.6,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"301","Pontia_occidentalis","Corfu_WA",816,"F","Y",2.5,1993-07-10,"1","191",0,NA,NA,"Corfu.BY.1993_2"
"302","Pontia_occidentalis","Corfu_WA",802,"F","Y",2.3,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"303","Pontia_occidentalis","Corfu_WA",800,"M","Y",2.4,1993-07-10,"1","191",0,NA,NA,"Corfu.BY.1993_2"
"304","Pontia_occidentalis","Corfu_WA",808,"F","Y",2.5,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"305","Pontia_occidentalis","Corfu_WA",826,"F","Y",2.5,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"306","Pontia_occidentalis","Corfu_WA",806,"M","Y",2.4,1993-07-10,"1","191",0,NA,NA,"Corfu.BY.1993_2"
"307","Pontia_occidentalis","Corfu_WA",820,"F","Y",2.5,1993-07-10,"1","191",0,NA,NA,"Corfu.BY.1993_2"
"308","Pontia_occidentalis","Corfu_WA",804,"F","Y",2.1,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"309","Pontia_occidentalis","Corfu_WA",822,"F","Y",2.5,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"310","Pontia_occidentalis","Corfu_WA",828,"M","Y",2.5,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"311","Pontia_occidentalis","Corfu_WA",830,"F","Y",2.5,1993-07-10,"1","191",0,NA,NA,"Corfu.BY.1993_2"
"312","Pontia_occidentalis","Corfu_WA",824,"F","Y",2.5,1993-07-10,"1","191",0,NA,NA,"Corfu.BY.1993_2"
"313","Pontia_occidentalis","Corfu_WA",821,"M","B",2.4,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"314","Pontia_occidentalis","Corfu_WA",807,"M","B",2.5,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"315","Pontia_occidentalis","Corfu_WA",817,"M","B",2.5,1993-07-10,"3","191",0,NA,NA,"Corfu.BY.1993_2"
"316","Pontia_occidentalis","Corfu_WA",803,"M","B",2.4,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"317","Pontia_occidentalis","Corfu_WA",801,"F","B",2.6,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"318","Pontia_occidentalis","Corfu_WA",815,"F","B",2.3,1993-07-10,"1","191",0,NA,NA,"Corfu.BY.1993_2"
"319","Pontia_occidentalis","Corfu_WA",827,"F","B",2.4,1993-07-10,"4","191",0,NA,NA,"Corfu.BY.1993_2"
"320","Pontia_occidentalis","Corfu_WA",809,"M","B",2.3,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"321","Pontia_occidentalis","Corfu_WA",823,"F","B",2.5,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"322","Pontia_occidentalis","Corfu_WA",805,"F","B",2.7,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"323","Pontia_occidentalis","Corfu_WA",831,"F","B",2.2,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"324","Pontia_occidentalis","Corfu_WA",813,"M","B",2.5,1993-07-10,"3","191",0,NA,NA,"Corfu.BY.1993_2"
"325","Pontia_occidentalis","Corfu_WA",819,"F","B",2.6,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"326","Pontia_occidentalis","Corfu_WA",829,"M","B",2.3,1993-07-10,"1","191",0,NA,NA,"Corfu.BY.1993_2"
"327","Pontia_occidentalis","Corfu_WA",811,"F","B",2.8,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"328","Pontia_occidentalis","Corfu_WA",825,"F","B",2.4,1993-07-10,"2","191",0,NA,NA,"Corfu.BY.1993_2"
"329","Pontia_occidentalis","Corfu_WA",502,"F","B",2.6,1993-07-08,"2","190",1,"R","AM","Corfu.BY.1993_2"
"330","Pontia_occidentalis","Corfu_WA",505,"M","Y",2.2,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"331","Pontia_occidentalis","Corfu_WA",511,"F","Y",2.6,1993-07-08,"2","190",1,"O","AM","Corfu.BY.1993_2"
"332","Pontia_occidentalis","Corfu_WA",511,"F","Y",2.6,1993-07-08,"2","192",2,"N","MM","Corfu.BY.1993_2"
"333","Pontia_occidentalis","Corfu_WA",512,"M","B",2.3,1993-07-08,"1","190",1,"F","AM","Corfu.BY.1993_2"
"334","Pontia_occidentalis","Corfu_WA",517,"F","Y",2.4,1993-07-08,"1","190",1,"F","AM","Corfu.BY.1993_2"
"335","Pontia_occidentalis","Corfu_WA",517,"F","Y",2.4,1993-07-08,"1","190",2,"F","AM","Corfu.BY.1993_2"
"336","Pontia_occidentalis","Corfu_WA",518,"M","B",2.6,1993-07-08,"3","192",1,"F","MM","Corfu.BY.1993_2"
"337","Pontia_occidentalis","Corfu_WA",519,"F","Y",2.4,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"338","Pontia_occidentalis","Corfu_WA",521,"F","Y",2.7,1993-07-08,"2","190",1,"F","MM","Corfu.BY.1993_2"
"339","Pontia_occidentalis","Corfu_WA",522,"F","B",2.4,1993-07-08,"1","190",1,"S","MM","Corfu.BY.1993_2"
"340","Pontia_occidentalis","Corfu_WA",523,"F","Y",2.7,1993-07-08,"4","190",1,"B","AM","Corfu.BY.1993_2"
"341","Pontia_occidentalis","Corfu_WA",523,"F","Y",2.7,1993-07-08,"4","190",2,"S","AM","Corfu.BY.1993_2"
"342","Pontia_occidentalis","Corfu_WA",523,"F","Y",2.7,1993-07-08,"4","190",3,"F","AM","Corfu.BY.1993_2"
"343","Pontia_occidentalis","Corfu_WA",523,"F","Y",2.7,1993-07-08,"4","190",4,"O","AM","Corfu.BY.1993_2"
"344","Pontia_occidentalis","Corfu_WA",525,"F","Y",2.3,1993-07-08,"1","190",1,"F","AM","Corfu.BY.1993_2"
"345","Pontia_occidentalis","Corfu_WA",528,"F","B",2.7,1993-07-08,"3","191",1,"S","AM","Corfu.BY.1993_2"
"346","Pontia_occidentalis","Corfu_WA",531,"F","Y",2.2,1993-07-08,"3","190",1,"B","AM","Corfu.BY.1993_2"
"347","Pontia_occidentalis","Corfu_WA",532,"F","B",2.2,1993-07-08,"2","190",1,"B","AM","Corfu.BY.1993_2"
"348","Pontia_occidentalis","Corfu_WA",532,"F","B",2.2,1993-07-08,"2","190",2,"S","AM","Corfu.BY.1993_2"
"349","Pontia_occidentalis","Corfu_WA",533,"M","Y",2.6,1993-07-08,"2","190",1,"B","AM","Corfu.BY.1993_2"
"350","Pontia_occidentalis","Corfu_WA",533,"M","Y",2.6,1993-07-08,"2","190",2,"F","AM","Corfu.BY.1993_2"
"351","Pontia_occidentalis","Corfu_WA",534,"M","B",2.5,1993-07-08,"3","190",1,"F","AM","Corfu.BY.1993_2"
"352","Pontia_occidentalis","Corfu_WA",535,"M","Y",2.5,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"353","Pontia_occidentalis","Corfu_WA",536,"M","B",2.7,1993-07-08,"1","190",1,"N","AM","Corfu.BY.1993_2"
"354","Pontia_occidentalis","Corfu_WA",541,"F","Y",2.6,1993-07-08,"4 F.M.","190",1,"B","AM","Corfu.BY.1993_2"
"355","Pontia_occidentalis","Corfu_WA",545,"M","Y",2.3,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"356","Pontia_occidentalis","Corfu_WA",548,"F","B",2.5,1993-07-08,"1","190",1,"B","AM","Corfu.BY.1993_2"
"357","Pontia_occidentalis","Corfu_WA",548,"F","B",2.5,1993-07-08,"1","190",2,"O","MM","Corfu.BY.1993_2"
"358","Pontia_occidentalis","Corfu_WA",548,"F","B",2.5,1993-07-08,"1","190",3,"F","MM","Corfu.BY.1993_2"
"359","Pontia_occidentalis","Corfu_WA",548,"F","B",2.5,1993-07-08,"1","193",4,"O","PM","Corfu.BY.1993_2"
"360","Pontia_occidentalis","Corfu_WA",548,"F","B",2.5,1993-07-08,"1","193",5,"O","PM","Corfu.BY.1993_2"
