STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN,TOBS
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/12/91,87,57,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/13/91,94,64,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/14/91,86,51,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/15/91,78,51,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/16/91,78,58,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/17/91,70,60,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/18/91,77,49,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/19/91,78,55,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/20/91,81,51,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/21/91,83,56,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/22/91,82,55,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/23/91,89,57,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/24/91,94,62,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/25/91,88,62,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/26/91,83,51,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/27/91,85,57,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/28/91,86,57,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/29/91,88,53,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/30/91,88,55,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,7/31/91,87,58,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/1/91,87,60,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/2/91,84,55,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/3/91,93,58,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/4/91,92,63,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/5/91,92,56,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/6/91,85,65,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/7/91,91,61,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/8/91,88,62,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/9/91,91,61,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/10/91,79,53,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/11/91,80,54,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/12/91,89,50,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/13/91,82,55,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/14/91,83,54,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/15/91,82,53,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/16/91,87,59,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/17/91,92,63,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/18/91,94,62,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/19/91,96,62,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/20/91,96,64,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/21/91,94,60,
